Company,Name,Inches,Screen_Resolution,CPU,RAM,Memory,GPU,OpSys,Weights,Price
HP,"HP ProBook 450 G9 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) 1.30 GHz - 16 GB Total RAM - 256 GB SSD - Silver",15.6 Inches,‎1920 x 1080 Pixels,Core i5,16 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎5.45 pounds,$839.99 
ASUS,"ASUS ROG Strix G15 Gaming Laptop, 15.6"" FHD IPS 144Hz, AMD Ryzen 7 4800H 8 core, GeForce RTX 3060, 32GB RAM, 1TB PCIe SSD, RGB Backlit, WiFi 6,USB-C, RJ45, HDMI, SPS HDMI 2.1 Cable, Win 11",15.6 Inches,‎1920 x 1080 Pixels,Ryzen 7,32 GB,1 TB,‎NVIDIA GeForce RTX 3060,‎Windows 11,‎10 pounds,$819.99 
Dell,"Dell Vostro 7000 7620 Laptop (2022) | 16"" FHD+ | Core i7-1TB SSD - 16GB RAM - 3050 Ti | 14 Cores @ 4.7 GHz - 12th Gen CPU Win 11 Pro",16 Inches,‎1920x1200 MP,Core i7,16 GB,1000 GB,‎NVIDIA GeForce RTX 3050 Ti,‎Windows 11 Pro,‎4.46 pounds,"$1,116.99 "
Lenovo,"Lenovo Chromebook 3 Laptop, 14"" FHD IPS Touchscreen 300nits Anti-glare, Octa-Core MediaTeck MT8183, 4GB LPDDR4X RAM, 64GB eMMC, AC WiFi, BT 4.2, Type-C, Arctic Grey, Chrome OS, BROAGE 16GB Flash Drive",14 Inches,‎1920x1080,MediaTek_MT8127,4 GB,64 GB,‎ARM Mali-G72 MP3 GPU,‎Chrome OS,‎2.65 pounds,$245.00 
ASUS,"ASUS ROG Zephyrus M16 Gaming Laptop, 16"" WQXGA 165Hz, 12th Gen Intel 14-Core i9-12900H, GeForce RTX 3070 Ti 120W, 16GB DDR5, 2TB PCIe SSD, Thunderbolt 4, RJ45, WiFi 6, RGB, SPS HDMI 2.1 Cable, Win 11",16 Inches,‎2560x 1600 Pixels,Core i9,16 GB,2 TB,‎NVIDIA GeForce RTX 3070 Ti,‎Windows 11 Home,‎10 pounds,"$1,449.99 "
Dell,Dell 2023 Inspiron 5620 16” FHD+ WVA Narrow Border Laptop PC Intel 12th 10-Core i7-1255U 32GB DDR4 1TB NVMe SSD Intel Iris Xe Graphics WiFi AX HDMI USB-C Backlit KB Fingerprint Windows 10 Pro,15.6 Inches,‎1920 x 1080 Pixels,Core i7 Family,32 GB,1 TB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎8 pounds,
Lenovo,"Lenovo - Legion 5 - Gaming Laptop - 15.6"" FHD - AMD Ryzen 5 5600H - 8GB DDR4 RAM - 512GB NVMe TLC SSD - NVIDIA GeForce RTX 3050 Ti Graphics - Windows 11 Home - Phantom Blue",15.6,‎1920 x 1080 Pixels,Ryzen 5,8 GB,512 GB,‎NVIDIA GeForce RTX 3050,‎Windows 11 Home,‎8.7 pounds,$769.99 
GIGABYTE,"GIGABYTE G5 KC - 15.6"" FHD IPS Anti-Glare 144Hz - Intel Core i5-10500H - NVIDIA GeForce RTX 3060 Laptop GPU 8 GB GDDR6 - 16 GB Memory - 512 GB PCIe SSD-Windows 10 Home - Gaming Laptop(G5 KC-5US1130SH)",15.6,‎1920 x 1080,Intel Mobile CPU,16 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Home,‎4.85 pounds,"$1,199.00 "
HP,HP 2022 15.6'' HD Touchscreen Laptop AMD 2-Core Ryzen 3 3250U (Beat i3-1115G4) 16GB DDR4 RAM 256GB M.2 SSD AMD Radeon Graphics USB-C HDMI WiFi AC BT Webcam Silver Windows 11 Home w/ RE 32GB USB Drive,15.6 Inches,‎1366 x 768 Pixels,Ryzen 3 3250U,16 GB,256 GB,‎AMD Radeon Graphics,‎Windows 11 Home,‎3.75 pounds,
ASUS,"ASUS ROG Zephyrus S15 Gaming Laptop, 300Hz 15.6"" FHD 3ms IPS Level, Intel Core i7-10875H, NVIDIA GeForce RTX 2080 Super, 32GB DDR4, 1TB RAID 0 SSD, Wi-Fi 6, Per-Key RGB, Windows 10 Pro, GX502LXS-XS79",15.6 Inches,‎1920 x 1080 Pixels,Intel Core i7,32 GB,‎SSD,‎NVIDIA GeForce RTX 2080 SUPER Max-Q 8GB GDDR6,‎Windows 10 Pro,‎4.18 pounds,"$2,999.99 "
Dell,"Dell Latitude 5000 5530 15.6"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) 1.30 GHz - 16 GB Total RAM - 256 GB SSD - Gray",15.6 Inches,‎1920 x 1080 Pixels,Core i5,16 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎3.5 pounds,$960.04 
HP,"2022 HP Pavilion X360 2-in-1 Laptop 14"" FHD IPS Touchscreen Intel EVO Platform 12th Core i5-1235U Iris Xe Graphics 8GB DDR4 256GB SSD Wi-Fi 6e Backlit KB w/ FP Reader Windows 11 w/ RATZK 32GB USB",14 Inches,‎1920 x 1080 Pixels,Core i5 Family,8 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 11,‎7 pounds,$679.00 
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6 Inches,‎1920x1080 Pixels,Celeron P4500,8 GB,64 GB,,‎Chrome OS,‎5.59 pounds,$299.99 
Acer,"Acer Predator Triton 500 SE Gaming/Creator Laptop | 12th Gen Intel i9-12900H | GeForce RTX 3080 Ti | 16"" WQXGA 240Hz G-SYNC Display | 32GB LPDDR5 | 1TB Gen 4x4 SSD | Killer Wi-Fi 6E | PT516-52s-99EL",16 Inches,‎2560 x 1600,Core i9,32 GB,1 TB,,‎Windows 11 Home,‎5.29 pounds,"$2,999.99 "
Dell,"Dell Latitude Rugged 14 5430 Laptop (2022) | 14"" FHD Touch | Core i5 - 512GB SSD - 16GB RAM | 4 Cores @ 4.4 GHz - 11th Gen CPU Win 11 Pro (Renewed)",14 Inches,‎1920x1080 MP,Core i5,16 GB,512 GB,‎Intel Integrated Graphics,‎Windows 11 Pro,‎7.73 pounds,"$1,559.99 "
Microsoft,Microsoft Surface Laptop 4 15” Touch-Screen – AMD Ryzen 7 Surface Edition - 8GB - 512GB Solid State Drive - Platinum,15 Inches,‎2496 x 1664 Pixels,Ryzen 7,8 GB,512 GB,‎AMD Radeon Vega 11,‎Windows 10 Home,‎3.4 pounds,
MSI,"MSI Katana 15.6"" Laptop 1080p 144Hz, 11th Gen Intel Core i7-11800H - GeForce RTX 3060,16GB RAM, 512GB SSD",15.6 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10,‎4.63 pounds,"$1,199.99 "
MSI,"MSI Modern 15 15.6"" Ultra Thin & Light Business Laptop: Intel Core i5-1235U Intel Iris Xe 8GB DDR4 512GB NVMe SSD, 180-Degree Lay-Flat, USB Type-C, MicroSD Card Reader, Win 11 Home: Black B12M-014",17.3 Inches,‎1920 x 1080 Pixels,Core i5,16 GB,1024 GB,‎4GB NVIDIA GeForce® GTX 1650 Graphics,‎Windows 10,‎4.8 pounds,$583.75 
MSI,"MSI Katana GF66 15.6"" FHD 144Hz Gaming Laptop, Core i7-11800H, GeForce RTX 3060, 16GB DDR4, 512GB SSD, Backlit Keyboard, Wi-Fi 6, Bluetooth, HDMI, Type-C, Win 10, Black (16GB RAM|512GB PCIe SSD)",15.6 Inches,‎1920 x 1080 Pixels,Core I7 11800H,16 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Home,‎4.63 pounds,"$1,198.99 "
SAMSUNG,"Samsung - Plus 2-in-1 12.2"" Touch-Screen Chromebook - Intel Celeron - 4GB Memory - 32GB eMMC Flash Memory - Stealth Silver",12.2 Inches,‎1920x1080,8032,4 GB,‎Emmc,‎Intel HD Graphics 615,‎Chrome OS,‎2.91 pounds,From $137.77
Panasonic,"Panasonic Toughbook CF-31 MK5, Intel i5-5300U @2.3GHz, 13.1-inch LED Touchscreen, 16GB, 1TB SSD, Windows 10 Pro, WiFi, Bluetooth, DVD, 4G LTE (Renewed)",13.1 Inches,‎1024 x 768,Core i5,16 GB,1 TB,‎Intel HD Graphics 5500,‎Windows 10 Pro,‎7.9 pounds,$618.96 
Alienware,"Alienware X15 R2 Gaming Laptop - 15.6-inch FHD 360Hz 1ms Display, Core i9-12900H, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 3070Ti 8GB GDDR6, Killer WiFi 6, Windows 11 Home - Lunar Light",15.6 Inches,‎1920x1080 Pixels,Core i9,16 GB,1 TB,‎NVIDIA GeForce RTX 3070 Ti 8GB GDDR6 Graphics,‎Windows 11 Home,‎5.2 pounds,"$2,189.00 "
Dell,"Dell Latitude 7000 7420 14"" Notebook - Intel Core i7 11th Gen i7-1165G7 Quad-core (4 Core) - 16 GB RAM - 512 GB SSD",14 Inches,‎1920 x 1080 Pixels,Core i7 Family,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎2.69 pounds,"$1,678.77 "
HP,"HP 2022 17.3"" FHD IPS Display Laptop PC Intel 11th Gen 4-Core i5-1135G7 32GB DDR4 RAM 512GB SSD NVMe SSD Intel Iris Xe Graphics Backlit Keyboard WiFi AC RJ45 Webcam HDMI Windows 10 Home w/RE USB",17.3 Inches,‎1920 x 1080 Pixels,Core i5 Family,32 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Home,‎7 pounds,
Dell,"Dell XPS 15 9510 Laptop (2021) | 15.6"" 4K Touch | Core i9-1TB SSD - 16GB RAM - 3050 Ti | 8 Cores @ 4.9 GHz - 11th Gen CPU Win 11 Home",15.6 Inches,‎3456x2160 MP,Core i9,16 GB,1000 GB,‎NVIDIA GeForce RTX 3050 Ti,‎Windows 11 Home,‎3.99 pounds,
MSI,"MSI Latest Prestige 14EVO Laptop | 14"" FHD IPS Display | Intel 14-Core i7-1280P | Iris Xe Graphics | 32GB DDR4 2TB NVMe SSD | WiFi 6E | 2xThunderbolt 4 | Backlit KB | Fingerprint | Windows 10 Pro",14 Inches,‎1920 x 1080 Pixels,Core i7 Family,32 GB,2 TB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎7 pounds,
HP,"HP Chromebook 14-inch Laptop AMD Dual-Core A4-9120C Processor, 4 GB SDRAM, 32 GB eMMC Storage, Chrome OS (Gray)",14 Inches,‎1366 x 768,1.2GHz Cortex A8 Processor,4 GB,32 GB,‎AMD Radeon R5,‎Chrome OS,‎3.4 pounds,From $91.00
HP,"HP 15-dw0037wm Notebook 15.6"" HD i3-8145U 2.1GHz 8GB RAM 1TB HDD Win 10 Home Ghost Silver",15.6 Inches,,‎2.1 GHz,8 GB,1 TB,‎Intel UHD Graphics 630,‎Windows 10,‎3.84 pounds,From $299.99
HP,"2022 Newest HP EliteBook 840 G8 14 FHD Business Laptop Computer, 11th Gen Intel 4 Core i5 1135G7(up Silver 16GB RAM I 512GB SSD",14 Inches,‎1920 x 1080 Pixels,Core i5,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎3.21 pounds,$768.00 
ROKC,"2023 Newest Upgraded Ideapad 3i Laptops for Student & Business by Lenovo, 14 inch FHD Computer, Intel Core i3-1115G4, 12GB RAM, 512GB SSD, HDMI, Webcam, Bluetooth, Webcam, Windows 11, Platinum Grey",14 Inches,‎1920 x 1080 Pixels,Intel Core i3,12 GB,512 GB,‎Intel,‎Windows 11,‎3.31 pounds,$469.99 
MSI,"MSI Pulse GL66 15.6"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UGKV-464",15.6 Inches,‎1920x1080 Pixels,Core i7,16 GB,512 GB,‎NVIDIA GeForce RTX 3070,‎Windows 11 Home,‎4.96 pounds,"$1,252.84 "
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14 Inches,‎1920x1080 Pixels,Celeron N4020,4 GB,128 GB,‎Intel UHD Graphics 600,‎Chrome OS,‎5.16 pounds,$249.99 
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14 Inches,‎1366x768 Pixels,Pentium,8 GB,128 GB,‎Intel UHD Graphics,‎Chrome OS,‎3.42 pounds,$399.99 
Lenovo,"Lenovo 2022 Newest 14"" FHD Micro-Edge Laptop, AMD Ryzen 5 5500U (Beat i7-1160G7, up to 4GHz), HDMI, Fast Charge, Windows 11 Home (12GB RAM | 512GB SSD)",14 Inches,‎1920 x 1080 Pixels,AMD Ryzen 5 5500U,12 GB,512 GB,,‎Windows 11 Home,,From $636.88
HP,"HP Pavilion 15.6"" FHD Touchscreen Laptop, 12th Gen 10-Core Intel i5-1235U, 16GB DDR4 1TB NVMe SSD, Iris Xe Graphics, HDMI Webcam WiFi-6 Bluetooth Backlit Keyboard, Windows 10 Home, COU 32GB USB",15.6 Inches,‎1920 x 1080 Pixels,Core i5 Family,16 GB,1 TB,‎Intel Iris Xe Graphics,‎Windows 10 Home,‎7.9 pounds,
ASUS,"ASUS ROG G531GT-BI7N6 15.6"" FHD Gaming Laptop Computer, Intel Hexa-Core i7-9750H Up to 4.5GHz, 8GB DDR4, 512GB SSD, NVIDIA GeForce GTX 1650, 802.11ac WiFi, HDMI, USB 3.0, Windows 10",15.6 Inches,‎1920 x 1080 Pixels,Intel Core i7,8 GB,512 GB,‎NVIDIA GeForce GTX 1650,‎Windows 10,‎5.3 pounds,From $769.00
HP,"HP Envy 13.3"" Touchscreen Intel Evo Laptop - 11th Gen i7 i7-1165G7 Processor, 16GB DDR4, 1 TB SSD",13.3 Inches,‎1920 x 1080 Pixels,Intel Core i7-1165G7,16 GB,1 TB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎5.2 pounds,"$1,099.00 "
HP,"HP 17.3"" Full HD (1920 x 1080) Laptop, Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Windows 10 Home, Natural Silver (17-by4633dx)",17.3 Inches,,1.2GHz Cortex A8 Processor,8 GB,‎SSD,,‎macOS 10.13 High Sierra,‎6.44 pounds,From $325.00
ASUS,ASUS 2022 X515EA VivoBook Laptop 15.6” FHD Touchscreen Intel 11th 2-Core i3-1115G4 Intel UHD Graphics 8GB DDR4 RAM 128GB PCIe SSD HDMI WiFi AC BT Webcam Fingerprint USB-C Windows 11 Home w/ RE USB,15.6 Inches,‎1920 x 1080 Pixels,Core I3 1115G4,8 GB,128 GB,‎Intel UHD Graphics,‎Windows 11 Home,‎3.97 pounds,From $479.99
ASUS,"ASUS VivoBook S15 S533 Thin and Light Laptop, 15.6” FHD Display, Intel Core i5-1135G7 CPU, 8GB DDR4 RAM, 512GB PCIe SSD, Wi-Fi 6, Windows 11 Home, AI Noise-Cancellation, Dreamy White, S533EA-DH51-WH",15.6 Inches,‎1920x1080 Pixels,Intel Core i5-1135G7,8 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11,‎3.97 pounds,$711.28 
ASUS,"ASUS X512DA-BTS2020RL 15.6"" Full HD Laptop – AMD Ryzen 5 - AMD Radeon Vega 8-512GB PCIe SSD – 8GB RAM",15.6 Inches,‎1920 x 1080 Pixels,Ryzen 5 1400,8 GB,512 GB,‎AMD Radeon Vega 8,‎Windows 10,‎3.7 pounds,
Lenovo,"Lenovo IdeaPad 11.6"" Laptop Intel Celeron 2GB Ram 32GB Flash (Mineral Gray)",11.6 Inches,,,2 GB,32 GB,‎Intel HD Graphics 500,‎Windows 10,‎1 pounds,
SAMSUNG,"SAMSUNG 15.6” Galaxy Book2 Pro Laptop Computer|Windows 11 PRO | 16GB |256GB, 12th Gen Intel® Core™ i5-1240P Processor, Evo Certified, Lightweight, Silver (NP954XED-KB1US)",15.6 Inches,‎1920 x 1080 Pixels,Intel Core i5,16 GB,256 GB,‎Intel HD Graphics 520,‎Windows 11 Pro,‎2.5 pounds,"$1,399.99 "
Dell,"Dell Latitude 7000 7330 13.3"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.80 GHz - 16 GB Total RAM - 16 GB On-Board Memory - 256 GB SSD - Carbon Fiber -",13.3 Inches,‎1920 x 1080 Pixels,Core i7,16 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 10 Pro,‎3.8 pounds,"$1,745.99 "
Lenovo,"Lenovo 2023 14” HD IPS Chromebook, ARM Cortex 8-Core Processor Up to 2.0GHz, 4GB Ram, 128GB Storage(64GB SSD+64GB MicroSD), Super-Fast WiFi Speed, Chrome OS, Dale Blue (Renewed)",14 Inches,‎1366x768 Pixels,ARM Cortex A-9,4 GB,128 GB,‎ARM Mali-T604,‎Chrome OS,‎4.38 pounds,$159.99 
Lenovo,"Lenovo 3i Chromebook - 2023 - Everyday Notebook - Chrome OS - 15.6"" Full HD - 8GB Memory - 64GB Storage - Intel Celeron N4500 - Abyss Blue",15.6 Inches,‎1920x1080 Pixels,Celeron P4500,8 GB,64 GB,,‎Chrome OS,‎5.59 pounds,$299.99 
MSI,"MSI Creator 17 Professional Laptop: 17.3"" UHD 120Hz 100% AdobeRGB Display, Intel Core i7-11800H, NVIDIA GeForce RTX 3060, 16GB RAM, 512GB NVME SSD, Thunderbolt 4, Win10, Core Black (B11UE-471)",17.3 Inches,‎3840 x 2160 Pixels,Core i7 Family,16 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Home,‎5.4 pounds,"$1,473.89 "
HP,"HP 2022 Pavilion 15.6"" FHD Touchscreen Laptop 12th Gen 10-Core Intel i7-1255U 16GB DDR4 1TB NVMe SSD NVIDIA GeForce MX550 HDMI USB-C WiFi-6 Bluetooth Backlit Keyboard Windows 11 Pro w/ 32GB USB",15.6 Inches,‎1920 x 1080 Pixels,Core i7 Family,16 GB,1 TB,‎NVIDIA GeForce MX550 2GB,‎Windows 11 Pro,‎7 pounds,
Dell,"Dell 2022 Inspiron i7620 7000 Series 2-in-1 Laptop 16"" FHD+ Touchscreen 10-Core 12th Intel i5-1235U Iris Xe Graphics 16GB DDR4 512GB NVMe SSD Thunderbolt 4 Wi-Fi 6E Backlit KB w/FP Windows 11 Pro",16 Inches,‎1920 x 1200 Pixels,Core i5 Family,16 GB,512 GB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎8 pounds,
HP,"Latest HP Spectre 2-in-1 Laptop | 16"" UHD 3K+ Touchscreen | Intel i7-12700H 14Cores | 16GB RAM 2TB SSD | Wi-Fi 6e | Thunderbolt 4 | Backlit KB | Fingerprint | Stylus Pen | Windows 11 Pro",16 Inches,‎3072 x 1920 Pixels,Core i7 Family,16 GB,2 TB,‎Intel Iris Xe Graphics,‎Windows 11 Pro,‎7 pounds,"$1,899.00 "
Dell,"Dell Latitude Rugged 14 5430 Laptop (2022) | 14"" FHD Touch | Core i5-512GB SSD - 16GB RAM | 4 Cores @ 4.4 GHz - 11th Gen CPU Win 11 Pro",14 Inches,‎1920x1080 MP,Core i5,16 GB,512 GB,‎Intel Integrated Graphics,‎Windows 11 Pro,,"$1,899.99 "
LG,"LG Gram 16T90P - 16"" WQXGA (2560x1600) 2-in-1 Lightweight Touch Display Laptop, Intel evo with 11th gen Core i7 1165G7 CPU, 16GB RAM, 2TB SSD, 21 Hours Battery, Thunderbolt 4, Black - 2021",16 Inches,‎2560 x 1600 Pixels,Core i7 Family,16 GB,2 TB,,‎Windows 11 Home,‎3.3 pounds,"$1,471.49 "
HP,"HP 2022 17.3"" FHD IPS Display Laptop PC Intel 11th Gen 4-Core i5-1135G7 12GB DDR4 RAM 256GB NVMe SSD Intel Iris Xe Graphics Backlit Keyboard WiFi USB C Webcam HDMI Windows 11 w/RE Accessories",17.3 Inches,‎1920 x 1080 Pixels,Core i5 Family,12 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎4.86 pounds,
ASUS,"ASUS VivoBook S14 S433 Thin and Light Laptop, 14” FHD, Intel Core i5-10210U CPU, 8GB DDR4 RAM, 512GB PCIe SSD, Windows 10 Home, S433FA-DS51, Indie Black",14 Inches,‎1920 x 1080 Pixels,Core i5-10210U,8 GB,512 GB,‎Intel UHD Graphics,‎Windows 10 Home,‎3.2 pounds,
HP,"HP Chromebook 14 Laptop, Intel Celeron N4000 Processor, 4 GB RAM, 32 GB eMMC, 14” HD Display, Chrome, Lightweight Computer with Webcam and Dual Mics, Home, School, Music, Movies (14a-na0021nr, 2021)",14 Inches,‎1366 x 768 Pixels,Celeron N4000,4 GB,0.01 MB,‎Intel UHD Graphics 600,‎Chrome OS,‎3.24 pounds,$223.00 
LG,"LG Gram 17Z90N-Laptop 17"" IPS Ultra-Lightweight, (2560 x 1600), 10th Gen Intel Core i7 , 16GB-RAM, 1TB SSD, Windows 10 Home, 17 Hour-Battery, USB-C, HDMI, -Headphone Input - Silver",17 Inches,‎2560 x 1600 Pixels,Core i7-1065G7,16 GB,1 TB,‎Intel Iris Plus,‎Windows 10 Home,‎2.98 pounds,"$1,599.37 "
GIGABYTE,"GIGABYTE G5 KC - 15.6"" FHD IPS Anti-Glare 144Hz - Intel Core i5-10500H - NVIDIA GeForce RTX 3060 Laptop GPU 8 GB GDDR6 - 16 GB Memory - 512 GB PCIe SSD-Windows 10 Home - Gaming Laptop(G5 KC-5US1130SH)",15.6,‎1920 x 1080,Intel Mobile CPU,16 GB,512 GB,‎NVIDIA GeForce RTX 3060,‎Windows 10 Home,‎4.85 pounds,"$1,199.00 "
Dell,"Dell Latitude 5420 Rugged Laptop, 14 inches FHD (1920x1080) Non-Touch, Intel Core 8th Gen i5-8350U, 16GB SDRAM RAM, 512GB SSD, Intel UHD Graphics, Windows 10 Pro (Renewed)",14 Inches,‎1920 x 1080,Unknown,16 GB,512 GB,‎Intel,‎Windows 10,‎4.9 pounds,$977.00 
HP,"HP ProBook x360 11.6"" Touchscreen Convertible 2 in 1 Notebook - HD - 1366 x 768 - Intel Pentium N6000 Quad-core (4 Core) - 8 GB Total RAM - 256 GB SSD - Windows 11 Pro - Intel UHD Graphics - Brig",11.6 Inches,‎1366 x 768 Pixels,Pentium,8 GB,256 GB,‎Intel UHD Graphics,‎Windows 11 Pro,‎4.5 pounds,$689.47 
MSI,"MSI Pulse GL66 15.6"" FHD 144Hz Gaming Laptop: Intel Core i7-12700H RTX 3070 16GB 512GB NVMe SSD, Type-C USB 3.2 Gen 1, RGB Gaming Keyboard, Cooler Boost 5, Win11 Home: Black 12UGKV-464",15.6 Inches,‎1920x1080 Pixels,Core i7,16 GB,512 GB,‎NVIDIA GeForce RTX 3070,‎Windows 11 Home,‎4.96 pounds,"$1,252.84 "
HP,"HP 2022 Pavilion Premium Laptop, 15.6'' FHD Display, AMD Athlon N3050, 16GB RAM, 1TB SSD, Webcam, Thin & Portable, Office 365 1-Year, Long Battery Life, Windows 11, Natural Silver, ROKC HDMI Cable",15.6 Inches,‎1920 x 1080 Pixels,Athlon Silver 3050U,16 GB,1000 GB,‎AMD,‎Windows 11,‎3.75 pounds,$549.99 
ASUS,"ASUS Chromebook C424, 14.0"" 180 Degree FHD NanoEdge Display, Intel Dual Core Celeron Processor, 4GB LPDDR4 RAM, 128GB Storage, Silver Color, C424MA-AS48F",14 Inches,‎1920x1080 Pixels,Celeron N4020,4 GB,128 GB,‎Intel UHD Graphics 600,‎Chrome OS,‎5.16 pounds,$249.99 
Acer,"Acer Chromebook Spin 314 Convertible Laptop | Intel Pentium Silver N6000 | 14"" HD Corning Gorilla Glass Touch Display | 8GB LPDDR4X | 128GB eMMC | Intel Wi-Fi 6 AX201 | Chrome OS | CP314-1H-P1Q5",14 Inches,‎1366x768 Pixels,Pentium,8 GB,128 GB,‎Intel UHD Graphics,‎Chrome OS,‎3.42 pounds,$399.99 
HP,"HP 2022 17.3"" FHD IPS Display Laptop PC Intel 11th Gen 4-Core i5-1135G7 12GB DDR4 RAM 256GB NVMe SSD Intel Iris Xe Graphics Backlit Keyboard WiFi USB C Webcam HDMI Windows 11 w/RE Accessories",17.3 Inches,‎1920 x 1080 Pixels,Core i5 Family,12 GB,256 GB,‎Intel Iris Xe Graphics,‎Windows 11 Home,‎4.86 pounds,
LG,"LG Gram 16T90P - 16"" WQXGA (2560x1600) 2-in-1 Lightweight Touch Display Laptop, Intel evo with 11th gen Core i7 1165G7 CPU, 16GB RAM, 2TB SSD, 21 Hours Battery, Thunderbolt 4, Black - 2021",16 Inches,‎2560 x 1600 Pixels,Core i7 Family,16 GB,2 TB,,‎Windows 11 Home,‎3.3 pounds,"$1,471.49 "
HP,"HP Chromebook 14 Laptop, Intel Celeron N4000 Processor, 4 GB RAM, 32 GB eMMC, 14” HD Display, Chrome, Lightweight Computer with Webcam and Dual Mics, Home, School, Music, Movies (14a-na0021nr, 2021)",14 Inches,‎1366 x 768 Pixels,Celeron N4000,4 GB,0.01 MB,‎Intel UHD Graphics 600,‎Chrome OS,‎3.24 pounds,$223.00 
Latitude,"Dell Latitude E6430 - 14"" - Core i7 3520M - Windows 7 Professional 64-bit - 4 GB RAM - 500 GB HDD -",14 Inches,,Core i7,4 GB,500 GB,‎Intel HD Graphics 4000,‎Windows 7,‎10.65 pounds,$139.95 
LG,"LG Gram 17Z90N-Laptop 17"" IPS Ultra-Lightweight, (2560 x 1600), 10th Gen Intel Core i7 , 16GB-RAM, 1TB SSD, Windows 10 Home, 17 Hour-Battery, USB-C, HDMI, -Headphone Input - Silver",17 Inches,‎2560 x 1600 Pixels,Core i7-1065G7,16 GB,1 TB,‎Intel Iris Plus,‎Windows 10 Home,‎2.98 pounds,"$1,599.37 "
SAMSUNG,"Samsung Chromebook 2 XE500C12-K01US 11.6 Inch Laptop (Intel Celeron, 2 GB, 16 GB SSD, Silver)",11.6 Inches,‎1366x768 Pixels,Celeron,2 GB,16 GB,‎Intel HD Graphics,‎Chrome OS,‎2.65 pounds,$94.76 
Dell,"Dell Latitude 5420 Rugged Laptop, 14 inches FHD (1920x1080) Non-Touch, Intel Core 8th Gen i5-8350U, 16GB SDRAM RAM, 512GB SSD, Intel UHD Graphics, Windows 10 Pro (Renewed)",14 Inches,‎1920 x 1080,Unknown,16 GB,512 GB,‎Intel,‎Windows 10,‎4.9 pounds,$977.00 
HP,"HP ProBook x360 11.6"" Touchscreen Convertible 2 in 1 Notebook - HD - 1366 x 768 - Intel Pentium N6000 Quad-core (4 Core) - 8 GB Total RAM - 256 GB SSD - Windows 11 Pro - Intel UHD Graphics - Brig",11.6 Inches,‎1366 x 768 Pixels,Pentium,8 GB,256 GB,‎Intel UHD Graphics,‎Windows 11 Pro,‎4.5 pounds,$689.47 
HP,"HP 2022 Pavilion 15.6"" FHD IPS Touchscreen Laptop 8-Core AMD Ryzen 7 5700U 16GB DDR4 512GB NVMe SSD Radeon Graphics HDMI WiFi AX Webcam USB C Bluetooth Backlit B&O Audio Windows 11 Pro w/ 32GB USB",15.6 Inches,‎1920 x 1080 Pixels,AMD Ryzen 7,16 GB,512 GB,‎AMD Radeon Graphics,‎Windows 11 Pro,‎3.86 pounds,
